All/JPEGImages/Adachi_20170908142224.jpg,3,0.0112,32,235,563,298
All/JPEGImages/Adachi_20170908142224.jpg,1,0.7865,227,252,290,509
All/JPEGImages/Adachi_20170908142224.jpg,1,0.1536,241,215,327,490
All/JPEGImages/Adachi_20170906153135.jpg,1,0.6398,394,474,477,589
All/JPEGImages/Adachi_20170906153135.jpg,1,0.0201,311,305,372,388
All/JPEGImages/Adachi_20170908101923.jpg,3,0.8805,203,340,596,368
All/JPEGImages/Adachi_20170908101923.jpg,1,0.8461,405,188,447,250
All/JPEGImages/Adachi_20170921111914.jpg,2,0.1329,41,349,303,567
All/JPEGImages/Adachi_20170921111914.jpg,0,0.9125,54,351,277,594
All/JPEGImages/Adachi_20170921111914.jpg,0,0.7872,345,416,459,563
All/JPEGImages/Adachi_20170914153127.jpg,3,0.0103,485,100,584,131
All/JPEGImages/Adachi_20170914153127.jpg,1,0.8916,303,186,399,318
All/JPEGImages/Adachi_20170914153127.jpg,1,0.8287,486,328,596,465
All/JPEGImages/Adachi_20170914153127.jpg,1,0.0162,232,103,284,138
All/JPEGImages/Adachi_20170906151017.jpg,4,0.0749,110,353,229,559
All/JPEGImages/Adachi_20170906151017.jpg,4,0.0342,119,358,222,445
All/JPEGImages/Adachi_20170906151017.jpg,4,0.0118,119,390,210,479
All/JPEGImages/Adachi_20170906151017.jpg,1,0.8266,114,372,222,578
All/JPEGImages/Adachi_20170906151017.jpg,0,0.8972,326,339,449,517
All/JPEGImages/Adachi_20170908104019.jpg,4,0.9117,11,188,623,597
All/JPEGImages/Adachi_20170907152052.jpg,1,0.8152,342,268,374,573
All/JPEGImages/Adachi_20170912133731.jpg,0,0.1869,275,356,514,445
All/JPEGImages/Adachi_20170912133731.jpg,0,0.0404,240,375,608,480
All/JPEGImages/Adachi_20170912133731.jpg,1,0.1083,475,458,606,589
All/JPEGImages/Adachi_20170912133731.jpg,0,0.3450,389,386,486,471
All/JPEGImages/Adachi_20170912133731.jpg,0,0.0198,331,364,470,431
All/JPEGImages/Adachi_20170908104127.jpg,1,0.8437,337,183,557,581
All/JPEGImages/Adachi_20170908104127.jpg,1,0.0240,341,186,430,338
All/JPEGImages/Adachi_20170908104459.jpg,3,0.3642,141,457,368,527
All/JPEGImages/Adachi_20170908104459.jpg,3,0.0213,176,450,585,539
All/JPEGImages/Adachi_20170908104459.jpg,1,0.6253,102,207,284,560
All/JPEGImages/Adachi_20170913113607.jpg,1,0.8160,426,389,526,561
All/JPEGImages/Adachi_20170913113607.jpg,0,0.0367,420,376,524,543
All/JPEGImages/Adachi_20170920150602.jpg,1,0.9096,252,287,409,568
All/JPEGImages/Adachi_20170908140223.jpg,4,0.8818,-3,310,434,534
All/JPEGImages/Adachi_20170908140223.jpg,1,0.0493,296,81,372,158
All/JPEGImages/Adachi_20170911103954.jpg,1,0.1736,362,339,518,514
All/JPEGImages/Adachi_20170906152733.jpg,3,0.0177,182,366,404,395
All/JPEGImages/Adachi_20170906152733.jpg,1,0.9501,349,340,562,595
All/JPEGImages/Adachi_20170908093958.jpg,4,0.0148,148,222,285,365
All/JPEGImages/Adachi_20170908093958.jpg,2,0.0106,449,338,540,428
All/JPEGImages/Adachi_20170908093958.jpg,1,0.7975,381,206,582,516
All/JPEGImages/Adachi_20170908093958.jpg,1,0.4655,305,385,337,555
All/JPEGImages/Adachi_20170908093958.jpg,0,0.6084,372,221,432,315
All/JPEGImages/Adachi_20170908093958.jpg,0,0.0266,377,236,472,296
All/JPEGImages/Adachi_20170912143036.jpg,4,0.8147,264,442,404,484
All/JPEGImages/Adachi_20170912143036.jpg,3,0.0446,360,377,495,423
All/JPEGImages/Adachi_20170912143036.jpg,4,0.5377,360,377,495,423
All/JPEGImages/Adachi_20170912143036.jpg,3,0.2033,267,389,551,416
All/JPEGImages/Adachi_20170912143036.jpg,4,0.0709,267,389,551,416
All/JPEGImages/Adachi_20170912143036.jpg,3,0.4648,210,437,601,458
All/JPEGImages/Adachi_20170912143036.jpg,3,0.1024,278,425,559,451
All/JPEGImages/Adachi_20170912143036.jpg,3,0.0352,264,452,543,476
All/JPEGImages/Adachi_20170906102552.jpg,4,0.0247,128,282,262,430
All/JPEGImages/Adachi_20170906102552.jpg,1,0.7552,-8,421,140,562
All/JPEGImages/Adachi_20170906102552.jpg,0,0.8601,371,226,509,445
All/JPEGImages/Adachi_20170912143243.jpg,1,0.8823,335,301,419,588
All/JPEGImages/Adachi_20170906151015.jpg,1,0.8549,136,312,256,577
All/JPEGImages/Adachi_20170906151015.jpg,0,0.9165,312,326,435,509
All/JPEGImages/Adachi_20170912143618.jpg,0,0.0147,268,323,329,373
All/JPEGImages/Adachi_20170912143618.jpg,3,0.0192,268,323,329,373
All/JPEGImages/Adachi_20170912143618.jpg,0,0.0408,532,462,606,540
All/JPEGImages/Adachi_20170912143618.jpg,1,0.0899,532,462,606,540
All/JPEGImages/Adachi_20170912143618.jpg,1,0.0368,410,359,576,530
All/JPEGImages/Adachi_20170908101008.jpg,1,0.8859,391,228,586,565
All/JPEGImages/Adachi_20170908101008.jpg,1,0.0755,156,219,267,375
All/JPEGImages/Adachi_20170906153522.jpg,3,0.0181,196,316,388,347
All/JPEGImages/Adachi_20170906153522.jpg,2,0.6228,19,509,322,566
